"analysis_protocol","method","seed","guide","estimate"
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt100",-0.0191153137390908
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt101",0.0167730875690306
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt102",0.0836140501628753
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt103",-0.0389705101468065
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt104",0.0318391942218823
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt105",0.0813813422347809
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt106",0.00146660689733742
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt107",0.0224872100089441
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt108",0.12487521859571
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt109",0.144358418264854
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt110",0.0307651270043955
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt114",0.0921672816140541
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt121",0.120470247848089
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt122",0.0738249809596064
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt123",-0.00923202573784941
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt124",0.0443490172429152
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt125",0.00790379228116924
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt127",-0.0619861604764254
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt130",-0.0588170485981086
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt131",0.0281175348311893
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt132",0.0290072981285147
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt136",0.0291196370491263
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt138",0.0487065934439562
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt140",-0.138270867372965
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt145",0.0597103109320185
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt146",0.0818127727603162
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt148",0.198539308276998
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt150",0.0804484510305079
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt153",0.142312513077678
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt155",0.0495652309389685
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt156",-0.013806451022601
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt158",0.14060939401289
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt160",0.0842086323875067
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt161",0.25499156802529
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt163",0.0969449456980853
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt164",0.0301985305099812
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt165",0.194994953486125
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt166",-0.0256534556119188
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt169",0.138501943952828
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt174",0.113282960613253
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt176",0.0456179208544271
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt177",0.0788110331278379
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt181",0.00166388576638076
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt182",0.106496494618069
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt183",0.111734523971995
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt186",-0.0500825797275008
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt187",0.00870614606011687
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt190",0.0538328848127497
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt192",0.0979284264129605
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt195",0.0251386302201697
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt197",0.00486797547593457
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt198",0.0255085901822952
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt199",0.0290342595212149
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt200",-0.0920105952365604
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt201",0.0739991213799061
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt202",0.00748112503436905
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt203",0.0796332936771459
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt205",0.143341478410228
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt206",-0.136891948997589
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt207",0.0308674692187841
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt208",0.0326426889120888
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt209",-0.0271030428826196
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt210",0.0376163271995148
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt211",0.102746061465413
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt212",0.0486050050538675
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt215",-0.00832154599327257
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt217",-0.0622957323762612
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt218",-0.108459599587169
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt219",-0.0315398471896175
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt222",-0.143940051333399
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt224",0.0655815539855958
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt228",0.0468352307346658
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt229",-0.0306483229386917
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt230",0.134659900584564
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt232",0.0793782524213897
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt234",0.120333312062967
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt237",-0.0538116838277593
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt238",-0.0240879647951011
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt240",0.0962295848442771
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt245",0.10489638387479
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt249",0.0239974185885272
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt252",0.0822163482591218
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt257",-0.0232960918317814
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt258",0.100436514992802
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt261",0.0759993483851367
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt262",0.0148234644048926
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt263",-0.0651497788891246
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt264",-0.0845108224058935
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt266",-0.0927827279754742
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt268",-0.00410845375222835
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt270",0.151317527253161
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt273",-0.0576876040283485
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt278",0.00177628717786626
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt280",0.015603569588627
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt287",-0.00480446280331142
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt289",0.0204892216529966
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt291",0.0760607178098067
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt292",0.0799334834026349
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt296",0.163515116593819
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt297",-0.0851640321608916
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt298",0.0830967208481944
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250725,"ntgt300",0.0925357965110723
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt1",-0.0157742968433632
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt4",0.0542408950645119
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt9",0.0482533824525997
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt15",0.122473832511826
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt17",-0.0112860366554355
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt18",-0.119391897902087
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt19",0.0582016983020839
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt23",-0.000756474006663926
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt24",0.135372507390771
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt29",0.0720191079292575
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt30",0.0506050920426658
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt31",0.0667576241375814
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt34",0.0516585485540502
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt35",0.00633820923280776
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt36",0.0415334750176344
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt41",0.059297343398763
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt42",0.114927220374437
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt46",0.0184151808140364
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt47",0.0304330871523059
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt48",0.125367451508179
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt49",0.106110394291412
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt53",0.0998458349893867
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt54",0.0367282316194481
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt55",-0.135195857744643
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt56",0.0864956525779967
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt57",0.00924209427687545
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt60",0.0563323507389062
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt62",-0.0570638496173842
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt64",0.0355189950878258
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt66",0.0414752255602695
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt67",0.0700907927977515
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt68",-0.0394264455862756
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt69",-0.0609133764033064
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt73",-0.00877853846274953
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt75",-0.0423913410463467
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt76",0.0917835317616629
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt77",0.0123732487998721
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt78",-0.0340469215967289
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt82",0.0478656887859782
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt83",0.0907663028378442
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt86",0.0503389817692738
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt87",0.014100883303234
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt89",-0.0577224716332652
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt90",-0.0471579145201314
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt91",0.00529575432936802
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt93",-0.0209233601746579
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt96",0.0343147841668591
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt97",0.00920705806552781
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt100",-0.0191153137390908
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt101",0.0167730875690306
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt102",0.0836140501628753
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt103",-0.0389705101468065
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt104",0.0318391942218823
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt105",0.0813813422347809
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt106",0.00146660689733742
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt107",0.0224872100089441
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt108",0.12487521859571
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt109",0.144358418264854
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt110",0.0307651270043955
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt114",0.0921672816140541
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt121",0.120470247848089
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt122",0.0738249809596064
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt123",-0.00923202573784941
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt124",0.0443490172429152
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt125",0.00790379228116924
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt127",-0.0619861604764254
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt130",-0.0588170485981086
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt131",0.0281175348311893
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt132",0.0290072981285147
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt136",0.0291196370491263
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt138",0.0487065934439562
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt140",-0.138270867372965
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt145",0.0597103109320185
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt146",0.0818127727603162
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt148",0.198539308276998
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt150",0.0804484510305079
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt153",0.142312513077678
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250725,"ntgt155",0.0495652309389685
